id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
57341451,6c6cb0ea-4d4a-4606-8ca0-6541a3a0c36b,2020-04-02 8:39:00 PM PDT,2020-04-02,2020-04-03 03:39:00 UTC,Pacific Time (US & Canada),2718847,cactuschic,Lillian,2020-08-23 15:47:55 UTC,2020-10-15 03:40:21 UTC,research,,https://www.inaturalist.org/observations/57341451,https://static.inaturalist.org/photos/91453984/medium.jpeg,,"","I briefly handled this toad to examine it closely. It began letting out several release calls, a sign of being male due to fully developed vocal sacs. ",1,0,false,2,,,,39,,,,28957,private,obscured,true,gps,gps,,,,,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
57383932,769c6e1c-9469-4c86-8725-a3909562a85f,Sun Aug 23 2020 08:20:35 GMT-0700 (PDT),2020-08-23,2020-08-23 15:20:35 UTC,Pacific Time (US & Canada),80445,cdegroof,Chris DeGroof,2020-08-23 21:41:06 UTC,2024-05-18 15:38:49 UTC,research,,https://www.inaturalist.org/observations/57383932,https://static.inaturalist.org/photos/91524478/medium.jpg,,"",Six seen in this area,3,0,false,3,"Los Angeles County, US-CA, US",34.2965064037,-118.0966521963,5,,,,28846,obscured,obscured,true,,,,Los Angeles,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
57384217,5b52103a-9979-43df-88f1-c7efdcdf88ad,Sun Aug 23 2020 08:46:21 GMT-0700 (PDT),2020-08-23,2020-08-23 15:46:21 UTC,Pacific Time (US & Canada),80445,cdegroof,Chris DeGroof,2020-08-23 21:43:51 UTC,2023-11-06 16:35:34 UTC,research,,https://www.inaturalist.org/observations/57384217,https://static.inaturalist.org/photos/91524840/medium.jpg,,"",Six seen in the area,4,0,false,3,"Los Angeles County, US-CA, US",34.3215830637,-118.019546866,17,,,,28846,obscured,obscured,true,,,,Los Angeles,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
57418619,8c1855eb-4ee6-4247-bad9-4001f3a5e043,Sat Aug 22 2020 22:42:43 GMT-0700 (PDT),2020-08-22,2020-08-23 05:42:43 UTC,Tijuana,23647,jorgehvaldez,Jorge H. Valdez,2020-08-24 04:55:34 UTC,2022-08-16 21:20:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57418619,https://inaturalist-open-data.s3.amazonaws.com/photos/91584754/medium.jpg,,"",,2,0,false,3,"Ensenada, BC , MX",30.9171308753,-115.644146527,146,,,,146,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
57419695,3663816d-decf-4ac8-b3dd-53dded19dea5,Sat Aug 22 2020 20:01:02 GMT-0700 (PDT),2020-08-22,2020-08-23 03:01:02 UTC,Pacific Time (US & Canada),23646,annyperalta,Anny Peralta,2020-08-24 05:19:15 UTC,2024-08-30 15:30:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57419695,https://inaturalist-open-data.s3.amazonaws.com/photos/91586370/medium.jpg,,"",,2,0,false,3,"Ensenada, BC , MX",30.91481167,-115.64418,30,,,,30,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
65986023,41817147-671f-4248-a78a-682d6ae3741c,Fri Apr 12 2019 22:17:54 GMT-0700 (PDT),2019-04-12,2019-04-13 05:17:54 UTC,Pacific Time (US & Canada),204990,dale_hameister,Dale Hameister,2020-12-02 04:38:06 UTC,2021-01-18 16:46:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65986023,https://inaturalist-open-data.s3.amazonaws.com/photos/106280337/medium.jpg,,"","",2,0,false,3,"California, US",33.4074330019,-117.6759674518,49,,,,28957,obscured,obscured,true,,,,Orange,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
66028991,c2b152ae-6d29-4df4-bb8b-52ba9a6d34d3,2014/02/28 10:13 PM PST,2014-02-28,2014-03-01 06:13:00 UTC,Pacific Time (US & Canada),81888,gottscho,Andrew Gottscho,2020-12-03 02:13:14 UTC,2024-09-07 04:32:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/66028991,https://static.inaturalist.org/photos/106356912/medium.jpeg,,"",rainy night,2,0,false,,"San Diego County, US-CA, US",33.1553390175,-116.9478249131,9722,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
66028994,2045d15c-fd20-4350-b63f-434611749c77,2014/02/28 11:00 PM PST,2014-02-28,2014-03-01 07:00:00 UTC,Pacific Time (US & Canada),81888,gottscho,Andrew Gottscho,2020-12-03 02:13:14 UTC,2024-09-07 04:32:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/66028994,https://static.inaturalist.org/photos/106356922/medium.jpeg,,"",rainy night,2,0,false,,"San Diego County, US-CA, US",33.0836989111,-116.8630626264,7972,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
66560983,b8a21d40-60ca-40d1-b513-4185c73df1c5,2018/05/22 1:08 PM PDT,2018-05-22,2018-05-22 20:08:00 UTC,Pacific Time (US & Canada),196813,maisie,Maisie Borg,2020-12-14 06:59:40 UTC,2022-01-25 02:10:46 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/66560983,https://inaturalist-open-data.s3.amazonaws.com/photos/107326899/medium.jpg,,"",,1,0,false,,"Los Angeles County, US-CA, US",34.2308316963,-118.1713527115,5,,,,28846,,obscured,true,,,,Los Angeles,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
66575300,4aedb5be-ea5d-4c19-bdfc-2c0220a46a43,2019/05/16 7:32 PM PDT,2019-05-16,2019-05-17 02:32:00 UTC,Pacific Time (US & Canada),837829,carlosdinature,Carlos Davidson,2020-12-14 17:02:59 UTC,2020-12-16 23:34:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66575300,https://inaturalist-open-data.s3.amazonaws.com/photos/107353283/medium.jpeg,,"","Arroyo toad is known in Sepse Creek nearby. Key characteristics that point to Arroyo rather than California toad: widely separated oblong paratoid glands with pale front, pale on sacral humps and middle of back and light V across head. It does have faint pale stripe down back which is often thought of indicative of California toad, but other iNaturalist pictures of Arroyo toad show some with light stipe. 
I don’t have much direct experience with Arroyo toads, so if someone thinks this is a California toad instead please speak up.
",2,0,false,,"Ventura County, US-CA, US",34.4612983702,-119.1448998297,10,,,,28818,,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
68713650,a7d24aa7-22cf-4a62-884d-10a974bfe774,Wed Jan 20 2021 17:53:00 GMT-0800 (PST),2021-01-20,2021-01-21 00:53:00 UTC,Mountain Time (US & Canada),23646,annyperalta,Anny Peralta,2021-01-28 06:04:17 UTC,2024-08-30 15:30:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68713650,https://inaturalist-open-data.s3.amazonaws.com/photos/111333899/medium.jpg,,"","",3,0,false,3,"Ensenada, BC , MX",30.9718166667,-115.74237,12,,,,12,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
69213947,a24d01d5-91a9-4c6f-ad63-93356c3af9fe,2019/06/24 2:02 PM PDT,2019-06-24,2019-06-24 21:02:00 UTC,Pacific Time (US & Canada),6971,silversea_starsong,James Bailey,2021-02-07 18:49:42 UTC,2022-06-06 18:17:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69213947,https://inaturalist-open-data.s3.amazonaws.com/photos/112261843/medium.jpeg,,"",,1,0,false,,"California, US",33.4364887713,-117.4540140274,,,,,28957,,obscured,true,,,,Orange,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
69218335,864e0bfc-2a5d-4500-85fc-3794b78a7e61,2019/06/19 10:25 AM PDT,2019-06-19,2019-06-19 17:25:00 UTC,Pacific Time (US & Canada),6971,silversea_starsong,James Bailey,2021-02-07 20:13:03 UTC,2021-02-08 06:02:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69218335,https://inaturalist-open-data.s3.amazonaws.com/photos/112271154/medium.jpeg,,"",,1,0,false,,"California, US",33.5858494662,-117.5357697116,,,,,28957,,obscured,true,,,,Orange,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
71683705,f0aabaf0-0322-4327-8fdc-24833a457896,Sat Mar 20 2021 20:54:24 GMT-0700 (PDT),2021-03-20,2021-03-21 03:54:24 UTC,Pacific Time (US & Canada),23646,annyperalta,Anny Peralta,2021-03-21 05:09:53 UTC,2024-08-30 15:30:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71683705,https://inaturalist-open-data.s3.amazonaws.com/photos/116745865/medium.jpg,,"","",3,0,false,3,"Ensenada, BC , MX",30.9708416667,-115.74205,5,,,,5,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
71683746,b1c9b361-dea4-4218-bd4a-579f30b39cbe,Sat Mar 20 2021 20:45:38 GMT-0700 (PDT),2021-03-20,2021-03-21 03:45:38 UTC,Pacific Time (US & Canada),23646,annyperalta,Anny Peralta,2021-03-21 05:11:04 UTC,2024-08-30 15:30:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71683746,https://inaturalist-open-data.s3.amazonaws.com/photos/116769787/medium.jpg,,"","",3,0,false,3,"Ensenada, BC , MX",30.9717866667,-115.7426133333,15,,,,15,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
71905789,74331818-5cd6-4a68-99ae-74504ec8bd2d,2021/03/20 8:54 PM PDT,2021-03-20,2021-03-21 03:54:00 UTC,Tijuana,23647,jorgehvaldez,Jorge H. Valdez,2021-03-23 22:39:43 UTC,2021-07-01 18:12:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71905789,https://inaturalist-open-data.s3.amazonaws.com/photos/117145333/medium.jpeg,,"",,1,0,false,,"Ensenada, B.C., México",30.9708583333,-115.7420805556,5,,,,5,,open,false,,,,Ensenada,Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
72021730,aaab322e-ccf1-4a3b-b594-b944336cdc62,Sun Mar 21 2021 09:43:56 GMT-0700 (PDT),2021-03-21,2021-03-21 16:43:56 UTC,Pacific Time (US & Canada),23646,annyperalta,Anny Peralta,2021-03-25 15:29:28 UTC,2024-08-30 15:30:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72021730,https://inaturalist-open-data.s3.amazonaws.com/photos/117355239/medium.jpg,,"","",1,0,false,3,"Ensenada, BC , MX",30.9708333333,-115.7420666667,7,,,,7,,open,false,,,,Ensenada,Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
72688485,28ca4990-0b0a-4270-82ee-24b3fabc50ab,Tue Mar 30 2021 20:00:00 GMT-0700 (PDT),2021-03-30,2021-03-31 03:00:00 UTC,Tijuana,23647,jorgehvaldez,Jorge H. Valdez,2021-04-02 14:29:43 UTC,2023-08-30 22:09:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72688485,https://inaturalist-open-data.s3.amazonaws.com/photos/118555877/medium.jpg,,"","",2,0,false,3,"Río San Rafael, Ensenada, BC , MX",31.1202611667,-115.96453,10,,,,10,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
72691934,930a7c74-f509-419e-b59a-163805e501d1,2021/03/31 8:12 PM PDT,2021-03-31,2021-04-01 03:12:00 UTC,Tijuana,23647,jorgehvaldez,Jorge H. Valdez,2021-04-02 15:18:56 UTC,2023-08-30 22:09:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72691934,https://inaturalist-open-data.s3.amazonaws.com/photos/118561386/medium.jpg,,"",,3,0,false,,"Ensenada, Baja California, Mexico",31.12025,-115.9646305556,10,,,,10,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
73054126,52197690-2170-40c0-b866-f342ff88348c,Sun Apr 04 2021 22:06:34 GMT-0700 (PDT),2021-04-04,2021-04-05 05:06:34 UTC,Pacific Time (US & Canada),117864,jwright58,Justin Wright,2021-04-05 21:59:05 UTC,2022-05-02 04:59:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73054126,https://inaturalist-open-data.s3.amazonaws.com/photos/119216975/medium.jpg,,"","",2,0,false,3,"California, US",33.7695579437,-117.4503988471,11,,,,28930,,obscured,true,,,,Riverside,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
73459177,1aa37d4f-e4d8-4263-a603-f36b957e7766,Tue Apr 06 2021 21:16:00 GMT-0700 (PDT),2021-04-06,2021-04-07 04:16:00 UTC,Tijuana,23647,jorgehvaldez,Jorge H. Valdez,2021-04-10 03:45:50 UTC,2021-04-12 16:05:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73459177,https://inaturalist-open-data.s3.amazonaws.com/photos/119931394/medium.jpg,,"","",2,0,false,3,"Ensenada, BC , MX",30.9717833423,-115.7423466667,20,,,,20,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
73886912,7a640809-dc19-46d7-9321-eb35648a61c3,2021/04/06 9:41 PM PDT,2021-04-06,2021-04-07 04:41:00 UTC,Pacific Time (US & Canada),243850,azoologist,Jeff Alvarez,2021-04-13 22:23:28 UTC,2022-04-04 02:15:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73886912,https://inaturalist-open-data.s3.amazonaws.com/photos/120690050/medium.jpeg,,"",At a road crossing at a creek,3,0,false,,"Ensenada, Baja California, Mexico",30.9717807562,-115.7422727687,31,,,,31,,open,false,,,,Ensenada,Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
73887335,f0e43fc8-6548-457d-9dc3-3e53af84ed4d,2021/04/07 1:11 PM PDT,2021-04-07,2021-04-07 20:11:00 UTC,Pacific Time (US & Canada),243850,azoologist,Jeff Alvarez,2021-04-13 22:28:08 UTC,2024-04-25 01:02:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73887335,https://inaturalist-open-data.s3.amazonaws.com/photos/120690782/medium.jpeg,,"",Arroyo Toad adults in the area,1,0,false,,"Ensenada, Baja California, Mexico",30.9179514621,-115.6502454635,15,,,,15,,open,false,,,,Ensenada,Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
74482754,1750eb41-94da-4d65-845d-179f9c0d95d7,2021-04-18 6:47:22 PM PDT,2021-04-18,2021-04-19 01:47:22 UTC,Pacific Time (US & Canada),3404307,melissaruiz1,Melissa Ruiz,2021-04-19 03:42:12 UTC,2021-04-22 20:40:46 UTC,research,,https://www.inaturalist.org/observations/74482754,https://static.inaturalist.org/photos/121737166/medium.jpeg,,"",,1,0,false,2,"Ventura County, US-CA, US",34.4795990549,-119.0091775039,1790,,,,28818,,obscured,true,gps,gps,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
74484125,73c9500f-22b0-4479-a9c6-50333ad1df46,Wed Apr 14 2021 13:46:20 GMT-0700 (PDT),2021-04-14,2021-04-14 20:46:20 UTC,Pacific Time (US & Canada),23646,annyperalta,Anny Peralta,2021-04-19 03:57:56 UTC,2024-08-30 15:30:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74484125,https://inaturalist-open-data.s3.amazonaws.com/photos/121739659/medium.jpg,,"","",3,0,false,3,"Ensenada, BC , MX",31.1158555,-115.9325466667,10,,,,10,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
74607855,18458f0a-92cf-4c04-9059-b1493c4afd17,Sun Apr 18 2021 18:47:08 GMT-0700 (PDT),2021-04-18,2021-04-19 01:47:08 UTC,Pacific Time (US & Canada),2246793,dayanahuerta,,2021-04-20 06:55:56 UTC,2021-04-20 11:25:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74607855,https://inaturalist-open-data.s3.amazonaws.com/photos/121958453/medium.jpg,,"","",1,0,false,3,"Ventura County, US-CA, US",34.4742457276,-119.084735924,40,,,,28818,,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
75375632,f0871200-5e4e-4359-bea2-008e7eacbb12,2021-04-24 20:51:26,2021-04-24,2021-04-25 03:51:26 UTC,Pacific Time (US & Canada),4292645,backpackingsean,Sean Tomikawa,2021-04-27 00:18:19 UTC,2021-04-30 23:23:49 UTC,research,,https://www.inaturalist.org/observations/75375632,https://static.inaturalist.org/photos/123304967/medium.jpeg,,"",1st post! Spotted next to campfire.  Camp set up in wash approximately 100 yards from creek.  ,2,0,false,2,"Ventura County, US-CA, US",34.5594071079,-118.9360517456,,,,,28818,,obscured,true,gps,gps,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
75624195,77c6643f-3190-4638-befa-cfc7a8872973,Mon Apr 26 2021 21:09:52 GMT-0700 (PDT),2021-04-26,2021-04-27 04:09:52 UTC,Pacific Time (US & Canada),12868,bhollingsworth,Bradford Hollingsworth,2021-04-29 04:31:00 UTC,2024-04-25 01:05:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75624195,https://inaturalist-open-data.s3.amazonaws.com/photos/123749573/medium.jpg,,"",Female ,5,0,false,3,"Ensenada, BC , MX",30.9708583333,-115.7420666667,5,,,,5,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
78423679,80028df1-6c6f-4fd2-9286-ed9aa371cc71,2012/03/30 9:10 PM CDT,2012-03-30,2012-03-31 02:10:00 UTC,Central Time (US & Canada),1541993,r_dobbs,Robert Dobbs,2021-05-12 02:57:41 UTC,2021-05-12 04:41:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78423679,https://inaturalist-open-data.s3.amazonaws.com/photos/128343341/medium.jpg,,"",,1,0,false,,"San Diego County, US-CA, US",33.1713051791,-116.8775030816,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
78423995,eb94a7ee-40a9-46fd-981a-311da617ecfd,2012/03/30 9:14 PM CDT,2012-03-30,2012-03-31 02:14:00 UTC,Central Time (US & Canada),1541993,r_dobbs,Robert Dobbs,2021-05-12 03:02:26 UTC,2021-05-12 04:42:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78423995,https://inaturalist-open-data.s3.amazonaws.com/photos/128343698/medium.jpg,,"",,1,0,false,,"San Diego County, US-CA, US",33.1904059499,-116.8496833232,31,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
79428946,62470c64-ff9c-41b7-ab60-0aef231e0d96,Wed May 12 2021 22:45:56 GMT-0700 (PDT),2021-05-12,2021-05-13 05:45:56 UTC,Pacific Time (US & Canada),2286,elinpierce,Elin Pierce,2021-05-19 19:10:17 UTC,2024-08-29 16:45:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79428946,https://static.inaturalist.org/photos/130102816/medium.jpg,,"",USGS surveys ,1,0,false,3,"California, US",33.2906623376,-117.3457014526,272,,,,28984,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
79540867,24b8df8f-776a-4c11-916c-a53e75f40cb5,Sun Apr 18 2021 18:47:08 GMT-0700 (PDT),2021-04-18,2021-04-19 01:47:08 UTC,Pacific Time (US & Canada),2246793,dayanahuerta,,2021-05-20 17:00:55 UTC,2024-08-02 20:59:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79540867,https://inaturalist-open-data.s3.amazonaws.com/photos/130289796/medium.jpg,,"","",6,0,false,3,"Monterey County, US-CA, US",36.2546169301,-121.4329153997,6862,,,,28563,,obscured,true,,,,Monterey,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
83565342,193d36e5-41cb-4996-ad05-a46f3fadad14,Mon Jun 14 2021 09:29:28 GMT-0700 (PDT),2021-06-14,2021-06-14 16:29:28 UTC,Pacific Time (US & Canada),2286,elinpierce,Elin Pierce,2021-06-18 22:48:08 UTC,2024-08-29 16:45:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83565342,https://static.inaturalist.org/photos/137257824/medium.jpg,,"","",3,0,false,3,"California, US",33.2119283803,-117.3855485113,1265,,,,28984,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
83593120,f22e8d80-94e4-4ae9-8cda-2a0d55ee0bde,2001/06/01 8:17 PM PDT,2001-06-01,2001-06-02 03:17:00 UTC,Pacific Time (US & Canada),4296166,bobstafford805,,2021-06-19 04:10:14 UTC,2023-10-03 01:13:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83593120,https://inaturalist-open-data.s3.amazonaws.com/photos/137302796/medium.jpg,,"",need to confirm more precise location,2,0,false,,"Ventura County, US-CA, US",34.5484695625,-119.1749030213,1144,,,,28818,,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
88788281,b7f6f743-2ec1-44db-93b1-07746e6df611,Mon Jul 26 2021 23:05:50 GMT -0700 (PDT),2021-07-26,2021-07-27 06:05:50 UTC,Pacific Time (US & Canada),4279878,jounjoshua,Joshua Joun,2021-07-27 06:05:58 UTC,2024-12-18 21:43:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88788281,https://inaturalist-open-data.s3.amazonaws.com/photos/146544666/medium.jpeg,,"",,3,0,false,333,"California, US",33.5149591731,-117.5883253707,4,,,,28957,,obscured,true,,,,Orange,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
